flightid,depcode,arrcode,depdate,arrdate,deptime,arrtime,depterminal,arrterminal,flightno,journey,class,bookingclass
1717196,LHR,EWR,2018-01-29,2018-01-29,10:50:00,14:05:00,5,B,BA185,out,,
1717196,EWR,LHR,2018-02-03,2018-02-04,18:40:00,06:30:00,B,5,BA184,in,,
1717196,LHR,NCL,2018-02-04,2018-02-04,07:35:00,08:45:00,5,,BA1324,in,,
1817891,GLA,LGW,2018-01-29,2018-01-29,07:05:00,08:35:00,M,S,BA2953,out,,
1817891,LGW,UVF,2018-01-29,2018-01-29,10:05:00,15:00:00,S,,BA2159,out,,
1817891,UVF,LGW,2018-02-06,2018-02-07,20:40:00,08:50:00,,S,BA2158,in,,
1817891,LGW,GLA,2018-02-07,2018-02-07,11:25:00,12:55:00,S,M,BA2958,in,,
1826732,GLA,LGW,2018-01-29,2018-01-29,07:05:00,08:35:00,M,S,BA2953,out,,
1826732,LGW,UVF,2018-01-29,2018-01-29,10:05:00,15:00:00,S,,BA2159,out,,
1826732,UVF,LGW,2018-02-12,2018-02-13,20:45:00,09:00:00,,S,BA2158,in,,
1826732,LGW,GLA,2018-02-13,2018-02-13,11:25:00,12:55:00,S,M,BA2958,in,,
1786916,GLA,LGW,2018-01-29,2018-01-29,08:55:00,10:25:00,M,S,BA2955,out,,
1786916,LGW,KIN,2018-01-29,2018-01-29,12:10:00,17:15:00,S,,BA2263,out,,
1786916,KIN,LGW,2018-02-07,2018-02-08,19:30:00,09:20:00,,S,BA2262,in,,
1786916,LGW,GLA,2018-02-08,2018-02-08,11:25:00,12:55:00,S,M,BA2958,in,,
1649554,NCL,DUB,2018-01-29,2018-01-29,08:30:00,09:40:00,,2,EI3351,out,,
1649554,DUB,JFK,2018-01-29,2018-01-29,10:50:00,13:40:00,2,5,EI105,out,,
1649554,JFK,DUB,2018-02-05,2018-02-06,17:30:00,05:00:00,5,2,EI104,in,,
1649554,DUB,NCL,2018-02-06,2018-02-06,06:50:00,08:05:00,2,,EI3350,in,,
1773348,MAN,DXB,2018-01-29,2018-01-30,20:35:00,07:50:00,1,3,EK20,out,,
1773348,DXB,BNE,2018-01-30,2018-01-30,10:25:00,00:00:00,3,,EK434,out,,
1773348,BNE,AKL,2018-01-31,2018-01-31,00:00:00,14:35:00,,I,EK434,out,,
1773348,AKL,DXB,2018-02-27,2018-02-28,21:15:00,05:30:00,I,3,EK449,in,,
1773348,DXB,MAN,2018-02-28,2018-02-28,07:15:00,11:20:00,3,1,EK17,in,,
1788819,MAN,DXB,2018-01-29,2018-01-30,20:35:00,07:50:00,1,3,EK20,out,,
1788819,DXB,RGN,2018-01-30,2018-01-30,09:10:00,00:00:00,3,,EK388,out,,
1788819,RGN,PNH,2018-01-30,2018-01-30,00:00:00,20:45:00,,,EK388,out,,
1788819,PNH,RGN,2018-02-09,2018-02-09,23:10:00,00:00:00,,,EK389,in,,
1788819,RGN,DXB,2018-02-10,2018-02-10,00:00:00,05:55:00,,3,EK389,in,,
1788819,DXB,MAN,2018-02-10,2018-02-10,07:15:00,11:20:00,3,1,EK17,in,,
1789923,MAN,DXB,2018-01-29,2018-01-30,20:35:00,07:50:00,1,3,EK20,out,,
1789923,DXB,RGN,2018-01-30,2018-01-30,09:10:00,00:00:00,3,,EK388,out,,
1789923,RGN,PNH,2018-01-30,2018-01-30,00:00:00,20:45:00,,,EK388,out,,
1789923,PNH,RGN,2018-02-09,2018-02-09,23:10:00,00:00:00,,,EK389,in,,
1789923,RGN,DXB,2018-02-10,2018-02-10,00:00:00,05:55:00,,3,EK389,in,,
1789923,DXB,MAN,2018-02-10,2018-02-10,07:15:00,11:20:00,3,1,EK17,in,,
1836213,SEZ,DXB,2018-02-11,2018-02-12,23:50:00,04:20:00,,3,EK708,in,,
1836213,DXB,MAN,2018-02-12,2018-02-12,07:15:00,11:20:00,3,1,EK17,in,,
1646854,GLA,DXB,2018-01-29,2018-01-30,20:50:00,08:05:00,M,3,EK26,out,,
1646854,DXB,SYD,2018-01-30,2018-01-31,10:15:00,07:00:00,3,1,EK412,out,,
1646854,AKL,BNE,2018-02-18,2018-02-18,18:10:00,00:00:00,I,,EK435,in,,
1646854,BNE,DXB,2018-02-19,2018-02-19,00:00:00,05:20:00,,3,EK435,in,,
1646854,DXB,GLA,2018-02-19,2018-02-19,07:20:00,11:30:00,3,M,EK27,in,,
1646875,GLA,DXB,2018-01-29,2018-01-30,20:50:00,08:05:00,M,3,EK26,out,,
1646875,DXB,SYD,2018-01-30,2018-01-31,09:35:00,06:30:00,3,1,EK5002,out,,
1646875,AKL,BNE,2018-02-18,2018-02-18,18:10:00,00:00:00,I,,EK435,in,,
1646875,BNE,DXB,2018-02-19,2018-02-19,00:00:00,05:20:00,,3,EK435,in,,
1646875,DXB,GLA,2018-02-19,2018-02-19,07:20:00,11:30:00,3,M,EK27,in,,
1728158,NCL,DXB,2018-01-29,2018-01-30,13:00:00,00:15:00,,3,EK36,out,,
1728158,DXB,BKK,2018-01-30,2018-01-30,03:30:00,12:35:00,3,,EK376,out,,
1728158,HKT,DXB,2018-02-14,2018-02-14,00:50:00,04:25:00,I,3,EK379,in,,
1728158,DXB,NCL,2018-02-14,2018-02-14,07:25:00,11:20:00,3,,EK35,in,,
1847719,NCL,DXB,2018-01-29,2018-01-30,13:00:00,00:15:00,,3,EK36,out,,
1847719,DXB,SIN,2018-01-30,2018-01-30,02:35:00,00:00:00,3,,EK432,out,,
1847719,SIN,BNE,2018-01-31,2018-01-31,00:00:00,00:50:00,,I,EK432,out,,
1847719,BNE,DXB,2018-02-14,2018-02-15,20:45:00,05:20:00,I,3,EK435,in,,
1847719,DXB,NCL,2018-02-15,2018-02-15,07:25:00,11:20:00,3,,EK35,in,,
1759106,LHR,MAD,2018-01-29,2018-01-29,11:35:00,15:00:00,5,4,IB3169,out,,
1759106,MAD,HAV,2018-01-29,2018-01-29,16:05:00,20:25:00,4S,3,IB6621,out,,
1759106,HAV,MAD,2018-02-13,2018-02-14,22:15:00,13:10:00,3,4S,IB6620,in,,
1759106,MAD,LHR,2018-02-14,2018-02-14,15:45:00,17:05:00,4S,5,IB3166,in,,
1673943,SYD,AKL,2018-01-29,2018-01-29,11:50:00,17:00:00,1,I,NZ104,out,,
1673943,AKL,IAH,2018-01-29,2018-01-29,19:20:00,13:45:00,I,D,NZ28,out,,
1673943,IAH,EWR,2018-01-29,2018-01-29,16:10:00,20:38:00,C,C,NZ6584,out,,
1673943,LAS,SFO,2018-02-17,2018-02-17,17:05:00,18:39:00,3,3,NZ9238,in,,
1673943,SFO,AKL,2018-02-17,2018-02-19,19:50:00,05:40:00,I,I,NZ7,in,,
1673943,AKL,SYD,2018-02-19,2018-02-19,07:00:00,08:35:00,I,1,NZ101,in,,
1850528,LHR,MNL,2018-01-29,2018-01-30,21:50:00,19:45:00,3,2,PR721,out,,
1850528,MNL,SYD,2018-01-30,2018-01-31,22:30:00,10:05:00,2,1,PR211,out,,
1844005,WLG,SYD,2018-01-29,2018-01-29,06:55:00,08:30:00,,1,QF162,out,,
1844005,SYD,BKK,2018-01-29,2018-01-29,10:30:00,16:10:00,1,,QF23,out,,
1838745,NCL,DXB,2018-01-29,2018-01-30,13:00:00,00:15:00,,3,QF8036,out,,
1838745,DXB,SIN,2018-01-30,2018-01-30,02:35:00,00:00:00,3,,QF8432,out,,
1838745,SIN,BNE,2018-01-31,2018-01-31,00:00:00,00:50:00,,I,QF8432,out,,
1838745,BNE,DXB,2018-02-14,2018-02-15,20:45:00,05:20:00,I,3,QF8435,in,,
1838745,DXB,NCL,2018-02-15,2018-02-15,07:25:00,11:20:00,3,,QF8035,in,,
1736384,JNB,DOH,2018-01-29,2018-01-29,14:10:00,23:30:00,A,,QR1364,out,,
1736384,DOH,SIN,2018-01-30,2018-01-30,02:10:00,14:45:00,,3,QR946,out,,
1736384,DPS,DOH,2018-02-08,2018-02-08,19:00:00,23:40:00,I,,QR963,in,,
1736384,DOH,JNB,2018-02-09,2018-02-09,02:45:00,10:05:00,,A,QR1363,in,,
1628817,MAN,DOH,2018-01-29,2018-01-29,07:50:00,17:35:00,2,,QR22,out,,
1628817,DOH,GOI,2018-01-29,2018-01-30,20:30:00,02:35:00,,,QR522,out,,
1628817,GOI,DOH,2018-02-28,2018-02-28,03:50:00,05:25:00,,,QR523,in,,
1628817,DOH,MAN,2018-02-28,2018-02-28,07:10:00,11:50:00,,2,QR27,in,,
1877921,ADL,DOH,2018-01-29,2018-01-30,21:55:00,04:50:00,1,,QR915,out,,
1877921,DOH,MAN,2018-01-30,2018-01-30,07:20:00,11:55:00,,2,QR27,out,,
1839293,LHR,SIN,2018-01-29,2018-01-30,10:55:00,07:50:00,2,0,SQ317,out,,
1839293,SIN,BNE,2018-01-30,2018-01-30,09:45:00,19:45:00,3,I,SQ245,out,,
1839293,BNE,SIN,2018-02-12,2018-02-12,14:40:00,20:40:00,I,0,SQ236,in,,
1839293,SIN,LHR,2018-02-12,2018-02-13,23:45:00,05:55:00,3,2,SQ322,in,,
1818514,MAN,SIN,2018-01-29,2018-01-30,11:00:00,07:55:00,2,0,SQ51,out,,
1818514,SIN,MEL,2018-01-30,2018-01-30,10:45:00,21:10:00,3,2,SQ217,out,,
1818514,MEL,SIN,2018-02-19,2018-02-20,19:25:00,00:05:00,2,0,SQ208,in,,
1818514,SIN,MAN,2018-02-20,2018-02-20,02:05:00,08:30:00,3,2,SQ52,in,,
1873234,MAN,IST,2018-01-29,2018-01-29,16:30:00,23:40:00,1,I,TK1996,out,,
1873234,IST,ECN,2018-01-30,2018-01-30,00:50:00,01:20:00,I,,TK964,out,,
1873234,ECN,IST,2018-02-02,2018-02-02,09:20:00,12:05:00,,I,TK961,in,,
1873234,IST,MAN,2018-02-02,2018-02-02,14:20:00,15:35:00,I,1,TK1995,in,,
1848587,LHR,LAX,2018-01-29,2018-01-29,10:10:00,13:25:00,3,2,VS7,out,,
1848587,LAX,AKL,2018-01-29,2018-01-31,20:55:00,06:45:00,B,I,NZ1,out,,
1848587,AKL,PVG,2018-03-26,2018-03-27,23:59:00,07:15:00,I,2,VS7489,in,,
1848587,PVG,LHR,2018-03-27,2018-03-27,11:40:00,17:10:00,2,3,VS251,in,,
1694287,LGW,UVF,2018-01-29,2018-01-29,09:00:00,00:00:00,N,,VS89,out,,
1694287,UVF,GND,2018-01-29,2018-01-29,00:00:00,16:20:00,,,VS89,out,,
1694287,GND,UVF,2018-02-05,2018-02-05,18:05:00,00:00:00,,,VS90,in,,
1694287,UVF,LGW,2018-02-06,2018-02-06,00:00:00,08:40:00,,N,VS90,in,,
1728754,LGW,UVF,2018-01-29,2018-01-29,09:00:00,00:00:00,N,,VS89,out,,
1728754,UVF,GND,2018-01-29,2018-01-29,00:00:00,16:20:00,,,VS89,out,,
1728754,GND,UVF,2018-02-05,2018-02-05,18:05:00,00:00:00,,,VS90,in,,
1728754,UVF,LGW,2018-02-06,2018-02-06,00:00:00,08:40:00,,N,VS90,in,,
1769415,EDI,LGW,2018-01-30,2018-01-30,06:10:00,07:40:00,,S,BA2931,out,,
1769415,LGW,ANU,2018-01-30,2018-01-30,11:25:00,16:10:00,S,,BA2157,out,,
1769415,ANU,LGW,2018-02-06,2018-02-07,19:35:00,07:35:00,,S,BA2156,in,,
1769415,LGW,EDI,2018-02-07,2018-02-07,10:00:00,11:30:00,S,,BA2938,in,,
1827407,LHR,DXB,2018-01-30,2018-01-30,17:05:00,00:00:00,4,,BI98,out,,
1827407,DXB,BWN,2018-01-31,2018-01-31,00:00:00,17:25:00,,,BI98,out,,
1827407,BWN,MEL,2018-01-31,2018-02-01,20:00:00,06:00:00,,2,BI53,out,,
1827407,MEL,BWN,2018-02-28,2018-02-28,13:25:00,17:20:00,2,,BI54,in,,
1827407,BWN,DXB,2018-02-28,2018-02-28,20:45:00,00:00:00,,,BI97,in,,
1827407,DXB,LHR,2018-03-01,2018-03-01,00:00:00,06:50:00,,4,BI97,in,,
1657190,NCL,DUB,2018-01-30,2018-01-30,08:30:00,09:40:00,,2,EI3351,out,,
1657190,DUB,JFK,2018-01-30,2018-01-30,10:50:00,13:40:00,2,5,EI105,out,,
1657190,JFK,DUB,2018-02-04,2018-02-05,17:30:00,05:00:00,5,2,EI104,in,,
1657190,DUB,NCL,2018-02-05,2018-02-05,06:50:00,08:05:00,2,,EI3350,in,,
1664135,GLA,DXB,2018-01-30,2018-01-31,20:50:00,08:05:00,M,3,EK26,out,,
1664135,DXB,CPT,2018-01-31,2018-01-31,10:50:00,18:25:00,3,,EK778,out,,
1664135,CPT,DXB,2018-02-23,2018-02-24,18:15:00,05:45:00,,3,EK771,in,,
1664135,DXB,GLA,2018-02-24,2018-02-24,07:20:00,11:30:00,3,M,EK27,in,,
1809632,GLA,DXB,2018-01-30,2018-01-31,20:50:00,08:05:00,M,3,EK26,out,,
1809632,DXB,NBO,2018-01-31,2018-01-31,10:35:00,14:45:00,3,1E,EK719,out,,
1809632,NBO,DXB,2018-02-11,2018-02-12,22:45:00,04:45:00,1B,3,EK722,in,,
1809632,DXB,GLA,2018-02-12,2018-02-12,07:20:00,11:30:00,3,M,EK27,in,,
1848701,NCL,DXB,2018-01-30,2018-01-31,13:00:00,00:15:00,,3,EK36,out,,
1848701,DXB,PER,2018-01-31,2018-01-31,02:55:00,17:45:00,3,1,EK420,out,,
1848701,PER,DXB,2018-03-13,2018-03-14,22:20:00,05:25:00,1,3,EK421,in,,
1848701,DXB,NCL,2018-03-14,2018-03-14,07:25:00,11:20:00,3,,EK35,in,,
1850685,BHX,DXB,2018-01-30,2018-01-31,20:50:00,07:50:00,,3,EK38,out,,
1850685,DXB,BKK,2018-01-31,2018-01-31,11:45:00,20:50:00,3,,EK370,out,,
1850685,BKK,DXB,2018-02-27,2018-02-27,02:00:00,06:00:00,,3,EK371,in,,
1850685,DXB,BHX,2018-02-27,2018-02-27,07:25:00,11:25:00,3,,EK39,in,,
1718644,CPT,DXB,2018-01-30,2018-01-31,18:15:00,05:45:00,,3,EK771,out,,
1718644,DXB,LGW,2018-01-31,2018-01-31,07:40:00,11:40:00,3,N,EK15,out,,
1764517,MME,AMS,2018-01-30,2018-01-30,06:20:00,08:35:00,,,KL1530,out,,
1764517,AMS,JNB,2018-01-30,2018-01-30,10:15:00,22:05:00,,A,KL591,out,,
1764517,JNB,AMS,2018-02-20,2018-02-21,23:59:00,10:15:00,A,,KL592,in,,
1764517,AMS,MME,2018-02-21,2018-02-21,16:30:00,16:40:00,,,KL1537,in,,
1778526,LBA,AMS,2018-01-30,2018-01-30,06:10:00,08:30:00,,,KL1540,out,,
1778526,AMS,JNB,2018-01-30,2018-01-30,10:15:00,22:05:00,,A,KL591,out,,
1778526,JNB,AMS,2018-03-30,2018-03-31,23:15:00,10:25:00,A,,KL592,in,,
1778526,AMS,LBA,2018-03-31,2018-03-31,16:40:00,16:50:00,,,KL1549,in,,
1672835,NCL,AMS,2018-01-30,2018-01-30,09:25:00,11:45:00,,,KL958,out,,
1672835,AMS,JFK,2018-01-30,2018-01-30,13:30:00,15:55:00,,4,KL641,out,,
1672835,JFK,CDG,2018-02-04,2018-02-05,19:05:00,08:15:00,1,2E,AF7,in,,
1672835,CDG,NCL,2018-02-05,2018-02-05,09:45:00,10:35:00,2E,,AF1058,in,,
1776099,LHR,DXB,2018-01-30,2018-01-30,11:55:00,23:05:00,3,3,QF10,out,,
1776099,DXB,PER,2018-01-31,2018-01-31,02:55:00,17:45:00,3,1,QF8420,out,,
1776099,PER,DXB,2018-02-27,2018-02-28,22:20:00,05:25:00,1,3,QF8421,in,,
1776099,DXB,LHR,2018-02-28,2018-02-28,08:30:00,12:40:00,3,3,QF9,in,,
1792906,MAN,DOH,2018-01-30,2018-01-31,14:25:00,00:15:00,2,,QR28,out,,
1792906,DOH,SGN,2018-01-31,2018-01-31,02:20:00,13:25:00,,2,QR970,out,,
1792906,SGN,DOH,2018-02-20,2018-02-20,08:55:00,13:40:00,2,,QR973,in,,
1792906,DOH,MAN,2018-02-20,2018-02-20,15:00:00,19:35:00,,2,QR23,in,,
1794947,MAN,DOH,2018-01-30,2018-01-31,14:25:00,00:15:00,2,,QR28,out,,
1794947,DOH,SGN,2018-01-31,2018-01-31,02:20:00,13:25:00,,2,QR970,out,,
1794947,SGN,DOH,2018-02-20,2018-02-20,08:55:00,13:40:00,2,,QR973,in,,
1794947,DOH,MAN,2018-02-20,2018-02-20,15:00:00,19:35:00,,2,QR23,in,,
1747945,LHR,SIN,2018-01-30,2018-01-31,09:15:00,06:10:00,2,0,SQ305,out,,
1747945,SIN,MEL,2018-01-31,2018-01-31,07:45:00,18:10:00,3,2,SQ207,out,,
1747945,MEL,SIN,2018-02-23,2018-02-24,19:25:00,00:05:00,2,0,SQ208,in,,
1747945,SIN,LHR,2018-02-24,2018-02-24,01:10:00,07:20:00,3,2,SQ306,in,,
1758054,LHR,SIN,2018-01-30,2018-01-31,09:10:00,06:05:00,2,0,SQ305,out,,
1758054,SIN,PER,2018-01-31,2018-01-31,07:40:00,12:55:00,3,1,SQ213,out,,
1758054,PER,SIN,2018-04-26,2018-04-26,17:10:00,22:35:00,1,0,SQ214,in,,
1758054,SIN,LHR,2018-04-27,2018-04-27,01:10:00,07:45:00,3,2,SQ306,in,,
1753054,LHR,CDG,2018-01-31,2018-01-31,19:50:00,22:00:00,4,2E,AF1181,out,,
1753054,CDG,MRU,2018-01-31,2018-02-01,23:35:00,13:35:00,2E,,MK923,out,,
1753054,MRU,CDG,2018-02-17,2018-02-18,22:50:00,07:40:00,,2E,MK924,in,,
1753054,CDG,LHR,2018-02-18,2018-02-18,13:25:00,13:45:00,2E,4,MK9414,in,,
1773924,MAN,HEL,2018-01-31,2018-01-31,17:50:00,22:35:00,1,2,AY1366,out,,
1773924,HEL,HKG,2018-01-31,2018-02-01,23:45:00,15:30:00,2,1,AY99,out,,
1773924,SIN,HEL,2018-02-20,2018-02-21,23:45:00,05:45:00,1,2,AY132,in,,
1773924,HEL,MAN,2018-02-21,2018-02-21,08:15:00,09:15:00,2,1,AY1361,in,,
1690329,LGW,UVF,2018-01-31,2018-01-31,10:05:00,00:00:00,S,,BA2159,out,,
1690329,UVF,GND,2018-01-31,2018-01-31,00:00:00,16:50:00,,,BA2159,out,,
1690329,GND,UVF,2018-02-10,2018-02-10,18:20:00,00:00:00,,,BA2158,in,,
1690329,UVF,LGW,2018-02-11,2018-02-11,00:00:00,08:20:00,,S,BA2158,in,,
1730903,LGW,UVF,2018-01-31,2018-01-31,10:05:00,00:00:00,S,,BA2159,out,,
1730903,UVF,GND,2018-01-31,2018-01-31,00:00:00,16:50:00,,,BA2159,out,,
1730903,GND,UVF,2018-02-14,2018-02-14,18:20:00,00:00:00,,,BA2158,in,,
1730903,UVF,LGW,2018-02-15,2018-02-15,00:00:00,08:20:00,,S,BA2158,in,,
1691857,EDI,LGW,2018-01-31,2018-01-31,06:10:00,07:40:00,,S,BA2931,out,,
1691857,LGW,UVF,2018-01-31,2018-01-31,10:05:00,00:00:00,S,,BA2159,out,,
1691857,UVF,GND,2018-01-31,2018-01-31,00:00:00,16:50:00,,,BA2159,out,,
1691857,GND,UVF,2018-02-07,2018-02-07,18:20:00,00:00:00,,,BA2158,in,,
1691857,UVF,LGW,2018-02-08,2018-02-08,00:00:00,08:20:00,,S,BA2158,in,,
1691857,LGW,EDI,2018-02-08,2018-02-08,10:05:00,11:30:00,S,,BA2938,in,,
1665803,MAN,HKG,2018-01-31,2018-02-01,11:55:00,07:30:00,2,1,CX358,out,,
1665803,HKG,HKT,2018-02-01,2018-02-01,08:40:00,11:30:00,1,I,CX5212,out,,
1665803,HKT,HKG,2018-02-10,2018-02-10,18:25:00,22:45:00,I,1,CX5215,in,,
1665803,HKG,MAN,2018-02-11,2018-02-11,01:10:00,06:20:00,1,2,CX357,in,,
1701676,MAN,DUB,2018-01-31,2018-01-31,08:15:00,09:15:00,1,2,EI203,out,,
1701676,DUB,JFK,2018-01-31,2018-01-31,10:50:00,13:40:00,2,5,EI105,out,,
1701676,JFK,DUB,2018-02-05,2018-02-06,21:10:00,08:40:00,5,2,EI108,in,,
1701676,DUB,MAN,2018-02-06,2018-02-06,09:50:00,11:00:00,2,1,EI3322,in,,
1655073,GLA,DUB,2018-01-31,2018-01-31,08:20:00,09:30:00,M,2,EI3221,out,Economy,
1655073,DUB,JFK,2018-01-31,2018-01-31,10:50:00,13:40:00,2,5,EI105,out,Economy,
1655073,JFK,DUB,2018-02-16,2018-02-17,17:30:00,05:00:00,5,2,EI104,in,Economy,
1655073,DUB,GLA,2018-02-17,2018-02-17,06:50:00,07:55:00,2,M,EI3220,in,Economy,
1653936,NCL,DUB,2018-01-31,2018-01-31,08:30:00,09:40:00,,2,EI3351,out,Economy,
1653936,DUB,JFK,2018-01-31,2018-01-31,10:50:00,13:40:00,2,5,EI105,out,Economy,
1653936,JFK,DUB,2018-02-04,2018-02-05,17:30:00,05:00:00,5,2,EI104,in,Economy,
1653936,DUB,NCL,2018-02-05,2018-02-05,06:50:00,08:05:00,2,,EI3350,in,Economy,
1648359,GLA,DXB,2018-01-31,2018-02-01,13:00:00,00:30:00,M,3,EK28,out,,
1648359,DXB,BKK,2018-02-01,2018-02-01,03:30:00,12:35:00,3,,EK376,out,,
1648359,BKK,DXB,2018-02-16,2018-02-16,02:00:00,05:50:00,,3,EK371,in,,
1648359,DXB,GLA,2018-02-16,2018-02-16,07:20:00,11:30:00,3,M,EK27,in,,
1807999,GLA,DXB,2018-01-31,2018-02-01,13:00:00,00:30:00,M,3,EK28,out,,
1807999,DXB,NRT,2018-02-01,2018-02-01,02:55:00,17:20:00,3,2,EK318,out,,
1807999,NRT,DXB,2018-02-11,2018-02-12,22:00:00,04:55:00,2,3,EK319,in,,
1807999,DXB,GLA,2018-02-12,2018-02-12,07:20:00,11:30:00,3,M,EK27,in,,
1688933,NCL,DXB,2018-01-31,2018-02-01,13:00:00,00:15:00,,3,EK36,out,,
1688933,DXB,BKK,2018-02-01,2018-02-01,03:30:00,12:35:00,3,,EK376,out,,
1688933,HKT,DXB,2018-02-20,2018-02-20,00:50:00,04:25:00,I,3,EK379,in,,
1688933,DXB,NCL,2018-02-20,2018-02-20,07:25:00,11:20:00,3,,EK35,in,,
1688988,NCL,DXB,2018-01-31,2018-02-01,13:00:00,00:15:00,,3,EK36,out,,
1688988,DXB,BKK,2018-02-01,2018-02-01,03:30:00,12:35:00,3,,EK376,out,,
1688988,HKT,DXB,2018-02-20,2018-02-20,00:50:00,04:25:00,I,3,EK379,in,,
1688988,DXB,NCL,2018-02-20,2018-02-20,07:25:00,11:20:00,3,,EK35,in,,
1746745,NCL,DXB,2018-01-31,2018-02-01,13:00:00,00:15:00,,3,EK36,out,,
1746745,DXB,HKG,2018-02-01,2018-02-01,03:15:00,14:30:00,3,1,EK382,out,,
1746745,SIN,DXB,2018-02-21,2018-02-21,01:20:00,04:50:00,1,3,EK405,in,,
1746745,DXB,NCL,2018-02-21,2018-02-21,07:25:00,11:20:00,3,,EK35,in,,
1848005,NCL,DXB,2018-01-31,2018-02-01,13:00:00,00:15:00,,3,EK36,out,,
1848005,DXB,BKK,2018-02-01,2018-02-01,03:30:00,12:35:00,3,,EK376,out,,
1848005,HKT,DXB,2018-02-20,2018-02-20,00:50:00,04:25:00,I,3,EK379,in,,
1848005,DXB,NCL,2018-02-20,2018-02-20,07:25:00,11:20:00,3,,EK35,in,,
1770980,MAN,AUH,2018-01-31,2018-02-01,19:35:00,07:05:00,1,3,EY22,out,,
1770980,AUH,BKK,2018-02-01,2018-02-01,08:55:00,18:05:00,3,,EY408,out,,
1770980,HKT,AUH,2018-02-14,2018-02-15,20:25:00,00:05:00,I,3,EY431,in,,
1770980,AUH,MAN,2018-02-15,2018-02-15,02:30:00,06:40:00,3,1,EY15,in,,
1805373,MAN,KEF,2018-01-31,2018-01-31,12:25:00,15:00:00,1,,FI441,out,,
1805373,KEF,YYZ,2018-01-31,2018-01-31,17:00:00,17:55:00,,3,FI603,out,,
1805373,YYZ,KEF,2018-02-07,2018-02-08,20:00:00,06:20:00,3,,FI602,in,,
1805373,KEF,MAN,2018-02-08,2018-02-08,08:00:00,10:35:00,,1,FI440,in,,
1743447,EDI,AMS,2018-01-31,2018-01-31,10:55:00,13:30:00,,,KL1280,out,,
1743447,AMS,EZE,2018-01-31,2018-02-01,20:55:00,06:45:00,,A,KL701,out,,
1743447,EZE,CDG,2018-02-18,2018-02-19,14:50:00,08:00:00,C,2E,AF229,in,,
1743447,CDG,EDI,2018-02-19,2018-02-19,09:40:00,10:30:00,2E,,AF1686,in,,
1756112,EDI,AMS,2018-01-31,2018-01-31,17:05:00,19:35:00,,,KL1286,out,,
1756112,AMS,EZE,2018-01-31,2018-02-01,20:55:00,06:45:00,,A,KL701,out,,
1756112,EZE,CDG,2018-02-18,2018-02-19,14:50:00,08:00:00,C,2E,AF229,in,,
1756112,CDG,EDI,2018-02-19,2018-02-19,09:40:00,10:30:00,2E,,AF1686,in,,
1772405,MAN,FRA,2018-01-31,2018-01-31,15:15:00,17:55:00,1,1,LH939,out,,
1772405,FRA,EZE,2018-01-31,2018-02-01,22:15:00,08:00:00,1,A,LH510,out,,
1772405,EZE,FRA,2018-02-18,2018-02-19,18:05:00,11:20:00,A,1,LH511,in,,
1772405,FRA,MAN,2018-02-19,2018-02-19,13:10:00,13:50:00,1,1,LH938,in,,
1694089,MAN,ANU,2018-01-31,2018-01-31,11:25:00,00:00:00,1,,MT2854,out,,
1694089,ANU,BGI,2018-01-31,2018-01-31,00:00:00,18:30:00,,,MT2854,out,,
1775900,BRS,BRU,2018-01-31,2018-01-31,06:05:00,08:20:00,,,SN2060,out,,
1775900,BRU,JFK,2018-01-31,2018-01-31,10:35:00,13:10:00,,1,SN501,out,,
1775900,JFK,BRU,2018-02-04,2018-02-05,18:15:00,07:30:00,1,,UA9928,in,,
1775900,BRU,BRS,2018-02-05,2018-02-05,09:50:00,10:05:00,,,SN2055,in,,
1777053,BRS,BRU,2018-01-31,2018-01-31,06:05:00,08:20:00,,,SN2060,out,,
1777053,BRU,JFK,2018-01-31,2018-01-31,10:35:00,13:10:00,,1,LH5620,out,,
1777053,JFK,BRU,2018-02-07,2018-02-08,18:15:00,07:30:00,1,,UA9928,in,,
1777053,BRU,BRS,2018-02-08,2018-02-08,09:50:00,10:05:00,,,SN2055,in,,
1837239,LHR,CLT,2018-02-01,2018-02-01,09:45:00,14:10:00,3,,AA733,out,,
1837239,CLT,CHS,2018-02-01,2018-02-01,16:12:00,17:15:00,,,AA5336,out,,
1837239,CHS,CLT,2018-02-07,2018-02-07,16:04:00,17:20:00,,,AA5131,in,,
1837239,CLT,LHR,2018-02-07,2018-02-08,18:15:00,07:10:00,,3,AA730,in,,
1628394,NCL,CDG,2018-02-01,2018-02-01,11:15:00,14:05:00,,2E,AF1059,out,,
1628394,CDG,JFK,2018-02-01,2018-02-01,15:35:00,18:10:00,2E,1,AF10,out,,
1628394,JFK,CDG,2018-02-05,2018-02-06,21:30:00,10:45:00,1,2E,AF11,in,,
1628394,CDG,NCL,2018-02-06,2018-02-06,15:10:00,16:00:00,2E,,AF1158,in,,
1722110,NCL,CDG,2018-02-01,2018-02-01,11:15:00,14:05:00,,2E,AF1059,out,,
1722110,CDG,JFK,2018-02-01,2018-02-01,15:35:00,18:20:00,2E,1,AF10,out,,
1722110,JFK,CDG,2018-02-05,2018-02-06,22:55:00,12:00:00,1,2E,AF9,in,,
1722110,CDG,NCL,2018-02-06,2018-02-06,15:10:00,16:00:00,2E,,AF1158,in,,
1702006,MAN,HEL,2018-02-01,2018-02-01,10:15:00,15:05:00,1,2,AY1362,out,,
